kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop.1.sm_30.ptx 168 : 1048576 8562880 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 167 : 1048576 9165440 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 166 : 1048576 6080416 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 80 : 1048576 0 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 79 : 1048576 5489024 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 78 : 1048576 115413152 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 77 : 1048576 5545248 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 76 : 1048576 5980416 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 75 : 1048576 6821024 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 74 : 1048576 8471264 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 73 : 1048576 14770592 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 72 : 1048576 13405824 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 71 : 1048576 6048480 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 70 : 1048576 4470368 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 69 : 1048576 8772000 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 68 : 1048576 5649216 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 165 : 1048576 10729888 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 67 : 1048576 9033536 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 164 : 1048576 8751392 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 66 : 1048576 5913856 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 163 : 1048576 5656064 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 65 : 1048576 6327872 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 162 : 1048576 8859456 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 64 : 1048576 357751296 1480416 0 0 163840 32768 0 0 
backprop.1.sm_30.ptx 161 : 1048576 8663424 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 63 : 1048576 9552064 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 160 : 1048576 5323328 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 62 : 1048576 9347168 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 159 : 1048576 5438720 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 61 : 1048576 6983424 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 158 : 1048576 5465664 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 45 : 1048576 5481216 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 44 : 1048576 5921184 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 43 : 1048576 6272512 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 42 : 1048576 9238400 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 41 : 1048576 6332480 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 40 : 1048576 6501120 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 83 : 1048576 113061888 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 36 : 1048576 49756864 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 59 : 1048576 10661216 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 156 : 1048576 14711008 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 82 : 1048576 5367712 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 35 : 1048576 49419040 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 132 : 1048576 5543584 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 58 : 1048576 10596864 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 155 : 1048576 14375584 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 84 : 1048576 5380160 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 37 : 1048576 15270816 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 60 : 1048576 11613216 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 157 : 1048576 12224416 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 85 : 1048576 5372576 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 38 : 1048576 14825472 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 39 : 1048576 11245472 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 46 : 1048576 8609920 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 47 : 1048576 5540896 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 48 : 1048576 5049810 0 0 0 0 0 0 32768 
backprop.1.sm_30.ptx 50 : 65536 359070 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 51 : 65536 548522 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 52 : 65536 542902 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 53 : 65536 17303756 66464 0 0 40960 32768 0 0 
backprop.1.sm_30.ptx 54 : 65536 369670 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 57 : 1048576 6969760 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 154 : 1048576 13879168 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 88 : 4194304 33685824 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 89 : 4194304 449290464 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 90 : 4194304 21702816 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 91 : 4194304 21576352 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 92 : 4194304 21407520 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 93 : 4194304 16260080 0 0 0 0 0 0 61440 
backprop.1.sm_30.ptx 95 : 983040 7513984 0 61440 61440 0 0 0 0 
backprop.1.sm_30.ptx 96 : 983040 5027824 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 97 : 983040 7985680 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 98 : 983040 5007056 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 99 : 983040 7995888 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 100 : 983040 5024448 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 101 : 983040 7984048 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 102 : 983040 7999568 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 103 : 983040 7530832 0 61440 61440 0 0 0 0 
backprop.1.sm_30.ptx 104 : 983040 7871520 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 105 : 983040 2478368 0 61440 61440 0 0 0 0 
backprop.1.sm_30.ptx 108 : 4194304 21593344 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 109 : 4194304 35528288 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 110 : 4194304 21415264 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 111 : 4194304 21322080 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 112 : 4194304 16180448 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 115 : 1048576 5425088 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 116 : 1048576 10097760 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 117 : 1048576 8620960 0 0 0 163840 32768 0 0 
backprop.1.sm_30.ptx 118 : 1048576 5475648 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 119 : 1048576 5142810 0 0 0 0 0 0 32768 
backprop.1.sm_30.ptx 120 : 65536 341568 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 123 : 65536 341124 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 124 : 65536 540188 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 125 : 65536 551114 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 126 : 65536 671234 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 127 : 65536 550838 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 128 : 65536 540738 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 129 : 65536 230690 0 0 0 32768 32768 0 0 
backprop.1.sm_30.ptx 152 : 1048576 9950368 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 153 : 1048576 10594432 0 0 0 0 0 0 0 
