kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop.1.sm_30.ptx 168 : 1048576 8562048 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 167 : 1048576 8990848 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 166 : 1048576 5887744 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 80 : 1048576 0 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 79 : 1048576 5584288 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 78 : 1048576 114776544 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 77 : 1048576 5488064 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 76 : 1048576 5705856 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 75 : 1048576 6356544 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 74 : 1048576 8450432 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 73 : 1048576 14653984 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 72 : 1048576 13425056 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 71 : 1048576 6094208 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 70 : 1048576 5066976 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 69 : 1048576 8687680 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 68 : 1048576 5538656 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 165 : 1048576 10641120 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 67 : 1048576 8866816 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 164 : 1048576 8636032 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 66 : 1048576 5678048 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 163 : 1048576 5643136 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 65 : 1048576 6105408 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 162 : 1048576 8778784 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 64 : 1048576 196112192 0 0 0 163840 32768 0 0 
backprop.1.sm_30.ptx 161 : 1048576 8637664 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 63 : 1048576 9546272 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 160 : 1048576 5367008 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 62 : 1048576 9107968 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 159 : 1048576 5368608 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 61 : 1048576 6822080 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 158 : 1048576 5389984 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 45 : 1048576 5714496 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 44 : 1048576 5972704 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 43 : 1048576 6460864 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 42 : 1048576 9088928 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 41 : 1048576 6098592 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 40 : 1048576 6419072 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 83 : 1048576 113394912 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 36 : 1048576 21385760 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 59 : 1048576 10758592 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 156 : 1048576 13808320 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 82 : 1048576 5411648 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 35 : 1048576 20940672 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 132 : 1048576 5565824 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 58 : 1048576 10754112 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 155 : 1048576 13484128 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 84 : 1048576 5354368 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 37 : 1048576 11063552 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 60 : 1048576 11456480 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 157 : 1048576 8845856 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 85 : 1048576 5328512 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 38 : 1048576 11301920 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 39 : 1048576 7796256 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 46 : 1048576 8727808 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 47 : 1048576 5687136 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 48 : 1048576 5082210 0 0 0 0 0 0 32768 
backprop.1.sm_30.ptx 50 : 65536 375782 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 51 : 65536 567440 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 52 : 65536 564304 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 53 : 65536 10157772 0 0 0 40960 32768 0 0 
backprop.1.sm_30.ptx 54 : 65536 490194 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 57 : 1048576 7275328 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 154 : 1048576 12964832 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 88 : 4194304 33659520 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 89 : 4194304 445668864 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 90 : 4194304 21620128 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 91 : 4194304 21602016 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 92 : 4194304 21354784 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 93 : 4194304 16294320 0 0 0 0 0 0 61440 
backprop.1.sm_30.ptx 95 : 983040 7644352 0 61440 61440 0 0 0 0 
backprop.1.sm_30.ptx 96 : 983040 5051696 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 97 : 983040 8005824 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 98 : 983040 5041488 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 99 : 983040 8011856 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 100 : 983040 5053104 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 101 : 983040 7996560 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 102 : 983040 8014112 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 103 : 983040 7499760 0 61440 61440 0 0 0 0 
backprop.1.sm_30.ptx 104 : 983040 7870192 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 105 : 983040 2441392 0 61440 61440 0 0 0 0 
backprop.1.sm_30.ptx 108 : 4194304 21537984 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 109 : 4194304 35372928 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 110 : 4194304 21274336 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 111 : 4194304 21246400 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 112 : 4194304 15981312 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 115 : 1048576 5421440 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 116 : 1048576 10173216 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 117 : 1048576 8752704 0 0 0 163840 32768 0 0 
backprop.1.sm_30.ptx 118 : 1048576 5842848 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 119 : 1048576 5325480 0 0 0 0 0 0 32768 
backprop.1.sm_30.ptx 120 : 65536 358984 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 123 : 65536 358820 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 124 : 65536 564258 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 125 : 65536 572550 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 126 : 65536 691336 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 127 : 65536 565188 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 128 : 65536 552114 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 129 : 65536 228282 0 0 0 32768 32768 0 0 
backprop.1.sm_30.ptx 152 : 1048576 9073504 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 153 : 1048576 9785728 0 0 0 0 0 0 0 
